what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372803607766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1372803607795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372803610566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372803619524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1372803624164
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1372803625594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372803638693
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372803641310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372803647327
started,bundle,org.eclipse.jst.server.generic.core,1.0.700.v20101219,"org.eclipse.jst.server.generic.core",1372803647497
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1372803647500
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1372803652404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372803652424
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1372803652529
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1372803652834
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1372803652973
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1372803654020
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1372803655294
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1372803655490
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1372803655516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372803678291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372803710713
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372803712686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1372803715283
error,log,,,"Cannot create or restore 'jquery-1.7.1.min.js' because it already exists.",1372803720593
error,log,,,"Cannot create or restore 'jquery-1.7.1.min.js' because it already exists.",1372803720598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372803720632
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1372803720650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372803725655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372803729693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372803732020
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1372803732025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372803740858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372803742717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1372803742724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372803745484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372803750557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1372803764302
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1372803765803
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1372803768975
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1372803768975
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372803770715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372803775764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372803779366
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1372803779388
