what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1372846865549
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1372846867516
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1372846867516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372846876465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372846984860
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372846990207
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1372846990417
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1372846990444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372847001830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372847005005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAs",1372847005013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372847015539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372847063942
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372847066536
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1372847076467
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372847081439
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1372847081658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372847085337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372847091179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAs",1372847091196
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372847093354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372847097681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372847113003
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1372847128477
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372847130953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1372847141713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1372847149811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372847156632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372847179697
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1372847180484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1372847196533
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372847199340
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1372847202680
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372847204411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1372847208666
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1372847210005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372847222774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372847355188
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1372847359132
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1372847362163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372847366561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372847388549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372847389267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372847453981
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1372847461374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372847469151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848585548
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372848588385
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1372848595140
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372848597224
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1372848597371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848601851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848616793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAs",1372848616849
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1372848616983
error,log,,,"Errors occurred during the build.",1372848616996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848617011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848618612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848620072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848623028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848624905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848696192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848703892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848714570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1372848726106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372848728422
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1372848728576
error,log,,,"Errors occurred during the build.",1372848728586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848728605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848730497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848734288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848738183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAs",1372848738196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848799639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848801934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAs",1372848801946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848812123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848839167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1372848841515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1372848842598
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372848856223
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1372848856420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848864950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848871396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAs",1372848871487
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1372848871576
error,log,,,"Errors occurred during the build.",1372848871593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848871617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848877341
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1372848882764
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1372848884337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848909766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848946834
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1372848953658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372848956447
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1372848956601
error,log,,,"Errors occurred during the build.",1372848956612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848956635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848958462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372848967484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372849002480
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1372849007512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372849009939
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1372849010096
error,log,,,"Errors occurred during the build.",1372849010104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372849010129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1372849011629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1372849035737
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1372849035891
error,log,,,"Errors occurred during the build.",1372849035899
